46,5,758.00,384.00,15.00,31.00,1,1,1.0
47,2,518.83,377.75,22.53,72.74,1,1,1.0
47,4,945.23,342.56,53.85,161.65,1,1,1.0
47,6,1144.20,306.52,106.05,337.29,1,1,1.0
47,5,756.00,383.00,16.00,32.00,1,1,1.0
48,2,519.36,377.89,21.02,72.76,1,1,1.0
48,4,915.64,341.85,60.54,156.87,1,1,1.0
48,6,1077.48,315.92,107.56,300.30,1,1,1.0
48,5,744.00,383.00,19.00,36.00,1,1,1.0
49,2,521.49,377.75,20.00,71.00,1,1,1.0
49,4,895.96,343.83,51.00,144.00,1,1,1.0
49,6,1055.86,322.31,69.00,261.00,1,1,1.0
49,5,732.99,380.83,18.00,37.00,1,1,1.0
49,7,1.00,429.91,21.00,121.00,1,1,0.9
50,2,523.00,379.37,21.00,70.00,1,1,1.0
50,4,886.15,341.83,41.00,142.00,1,1,1.0
50,6,1033.80,329.81,69.00,244.00,1,1,1.0
50,5,733.08,381.19,16.00,39.00,1,1,1.0
50,7,5.00,437.00,48.00,111.00,1,1,1.0
51,2,524.01,378.81,29.00,71.00,1,1,1.0
51,4,848.01,341.60,44.00,140.00,1,1,1.0
51,6,1001.61,336.51,74.00,207.00,1,1,1.0
51,5,731.00,380.00,15.00,41.00,1,1,1.0
51,7,36.37,431.68,43.00,107.00,1,1,1.0
52,2,531.80,376.55,28.00,73.00,1,1,1.0
52,4,819.24,347.34,50.00,136.00,1,1,1.0
52,6,972.89,339.02,69.00,200.00,1,1,1.0
52,5,726.00,380.00,17.00,41.00,1,1,1.0
52,7,64.00,426.00,41.00,104.00,1,1,1.0
53,2,536.41,376.53,29.00,74.00,1,1,1.0
53,4,787.75,353.26,59.00,133.00,1,1,1.0
53,6,948.46,336.27,75.00,189.00,1,1,1.0
53,5,726.00,378.00,17.00,44.00,1,1,1.0
53,7,79.00,419.00,35.00,102.00,1,1,1.0
54,2,538.85,376.42,27.00,75.00,1,1,1.0
54,4,778.04,358.58,60.00,131.00,1,1,1.0
54,6,944.19,339.73,75.00,181.00,1,1,1.0
54,5,727.00,379.00,15.00,43.00,1,1,1.0
54,7,88.00,419.00,41.00,101.00,1,1,1.0
55,2,549.38,375.63,27.00,77.00,1,1,1.0
55,4,717.29,358.33,72.00,138.00,1,1,1.0
55,6,926.86,340.94,53.00,169.00,1,1,1.0
55,7,114.00,414.00,36.00,97.00,1,1,1.0
55,5,729.00,378.00,16.00,42.00,1,1,0.1
56,2,556.52,373.42,30.00,82.00,1,1,1.0
56,4,665.67,361.27,67.00,136.00,1,1,1.0
56,6,906.52,341.78,53.00,154.00,1,1,1.0
56,7,136.00,410.00,39.00,93.00,1,1,1.0
56,5,731.36,376.55,18.00,45.00,1,1,1.0
57,2,558.29,369.24,31.00,92.00,1,1,1.0
57,4,613.58,366.12,73.00,138.00,1,1,1.0
57,6,885.73,342.23,47.00,147.00,1,1,1.0
57,7,164.07,405.26,29.00,91.00,1,1,1.0
57,5,735.00,375.00,19.00,47.00,1,1,1.0
58,2,554.43,370.54,31.30,89.12,1,1,1.0
58,4,577.58,362.85,56.56,142.16,1,1,1.0
58,6,868.02,344.76,54.58,138.47,1,1,1.0
58,7,181.42,406.17,31.01,84.70,1,1,1.0
58,5,741.56,374.87,18.15,47.98,1,1,1.0
59,2,546.00,372.00,41.00,90.00,1,1,0.1
59,4,543.63,361.78,48.00,135.00,1,1,1.0
59,6,856.05,343.86,40.00,133.00,1,1,1.0
59,7,199.75,403.73,29.00,86.00,1,1,1.0
59,5,747.00,374.00,21.00,50.00,1,1,1.0
60,4,510.75,369.37,72.00,134.00,1,1,1.0
60,6,846.83,346.77,40.00,130.00,1,1,1.0
60,7,212.00,402.00,24.00,86.00,1,1,1.0
60,5,748.00,373.00,20.00,51.00,1,1,1.0
60,2,528.00,379.00,41.00,83.00,1,1,0.1
61,4,451.30,377.36,75.00,127.00,1,1,1.0
61,6,818.73,347.83,38.00,124.00,1,1,1.0
61,7,236.00,403.00,34.00,80.00,1,1,1.0
61,5,755.90,371.39,20.00,53.00,1,1,1.0
61,2,507.00,378.00,39.00,86.00,1,1,1.0
62,4,402.45,376.13,63.00,134.00,1,1,1.0
62,6,801.11,350.34,44.00,116.00,1,1,1.0
62,7,255.00,402.00,25.00,77.00,1,1,1.0
62,5,761.32,371.45,16.00,53.00,1,1,1.0
62,2,482.73,379.39,43.00,84.00,1,1,1.0
63,4,370.72,377.44,50.76,134.98,1,1,1.0
63,6,791.95,353.61,33.35,113.48,1,1,1.0
63,7,266.87,399.86,22.68,77.22,1,1,1.0
63,5,760.18,371.13,22.87,52.92,1,1,1.0
63,2,473.23,383.06,28.28,80.67,1,1,1.0
64,4,339.14,378.57,49.00,135.00,1,1,1.0
64,6,777.69,359.62,39.00,105.00,1,1,1.0
64,7,282.00,398.00,20.00,80.00,1,1,1.0
64,5,763.95,370.14,19.00,55.00,1,1,0.9
64,2,457.29,381.28,43.00,85.00,1,1,1.0
65,4,314.12,385.03,61.00,129.00,1,1,1.0
65,6,768.33,358.78,37.00,106.00,1,1,1.0
65,7,284.00,400.00,26.00,79.00,1,1,1.0
65,5,766.82,369.37,19.00,56.00,1,1,0.1
65,2,444.85,382.90,26.00,83.00,1,1,1.0
66,4,282.00,392.00,52.00,130.00,1,1,1.0
66,6,756.65,362.76,32.00,96.00,1,1,1.0
66,7,294.00,400.00,27.00,75.00,1,1,0.1
66,2,428.20,386.04,33.00,84.00,1,1,1.0
66,5,772.00,368.00,21.00,60.00,1,1,0.1
67,4,251.37,392.33,49.00,134.00,1,1,1.0
67,6,737.40,362.02,36.00,99.00,1,1,1.0
67,7,319.56,399.44,22.00,78.00,1,1,1.0
67,2,409.30,387.13,35.00,83.00,1,1,1.0
67,5,776.00,368.00,24.00,61.00,1,1,1.0
68,4,223.22,399.03,61.00,129.00,1,1,1.0
68,6,721.81,367.24,37.00,87.00,1,1,1.0
68,7,333.00,401.00,39.00,79.00,1,1,1.0
68,2,401.67,386.45,24.00,83.00,1,1,1.0
68,5,778.00,367.00,26.00,62.00,1,1,1.0
69,4,207.30,399.77,37.00,129.00,1,1,1.0
69,6,707.29,367.25,44.00,87.00,1,1,1.0
69,7,344.00,397.00,26.00,81.00,1,1,1.0
69,2,398.13,393.24,23.00,80.00,1,1,1.0
69,5,785.00,365.00,22.00,64.00,1,1,1.0
70,4,166.16,403.68,55.00,127.00,1,1,1.0
70,6,688.94,367.87,40.00,84.00,1,1,1.0
70,7,366.00,396.00,24.00,79.00,1,1,1.0
70,2,388.00,391.00,30.00,85.00,1,1,1.0
70,5,788.12,362.93,28.00,66.00,1,1,1.0
70,8,1.00,417.00,86.00,242.00,1,1,0.6
71,4,143.59,409.03,64.00,129.00,1,1,1.0
71,6,686.14,365.16,28.00,87.00,1,1,1.0
71,7,379.00,396.00,37.00,79.00,1,1,0.4
71,2,383.00,389.00,33.00,86.00,1,1,1.0
71,5,791.24,361.55,28.00,69.00,1,1,1.0
71,8,36.11,417.42,74.00,238.00,1,1,1.0
72,4,125.00,414.00,44.00,130.00,1,1,1.0
72,6,674.10,369.65,29.00,80.00,1,1,1.0
72,7,393.00,393.00,23.00,83.00,1,1,0.3
72,5,799.00,361.00,24.00,69.00,1,1,1.0
72,8,90.40,408.75,70.00,236.00,1,1,1.0
72,9,1.00,437.88,20.00,128.00,1,1,0.3
72,2,389.00,391.00,25.00,86.00,1,1,1.0
73,4,102.00,418.00,42.00,133.00,1,1,1.0
73,6,669.57,370.19,26.00,77.00,1,1,1.0
73,2,384.00,391.00,32.00,86.00,1,1,1.0
73,5,807.08,360.78,29.00,72.00,1,1,1.0
73,8,161.01,395.65,66.00,215.00,1,1,1.0
73,9,7.24,423.57,46.00,137.00,1,1,1.0
73,7,416.00,389.00,26.00,81.00,1,1,1.0
74,4,77.39,424.21,56.00,128.00,1,1,1.0
74,6,662.82,372.86,27.00,73.00,1,1,1.0
74,2,392.00,389.00,24.00,89.00,1,1,1.0
74,5,814.80,361.40,30.00,73.00,1,1,1.0
74,8,204.39,391.36,91.00,220.00,1,1,1.0
74,9,34.73,420.77,52.00,138.00,1,1,1.0
74,7,427.00,386.00,33.00,84.00,1,1,1.0
75,4,33.74,425.61,56.00,139.00,1,1,1.0
75,6,663.49,373.77,25.00,71.00,1,1,1.0
75,2,398.00,389.00,37.00,86.00,1,1,1.0
75,5,830.00,358.00,30.00,83.00,1,1,1.0
75,8,274.74,383.52,94.00,206.00,1,1,1.0
75,9,71.11,416.01,48.00,125.00,1,1,1.0
75,7,436.00,388.00,33.00,80.00,1,1,1.0
76,4,17.48,422.95,41.00,146.00,1,1,1.0
76,6,661.54,373.62,26.00,71.00,1,1,1.0
76,2,410.00,387.45,28.00,83.00,1,1,1.0
76,5,845.00,359.00,30.00,86.00,1,1,1.0
76,8,329.80,381.69,83.00,203.00,1,1,1.0
76,9,101.32,411.09,39.00,128.00,1,1,1.0
76,7,448.00,386.00,28.00,82.00,1,1,1.0
77,4,1.00,437.06,49.00,151.00,1,1,0.8
77,6,661.42,375.30,25.00,67.00,1,1,1.0
77,2,420.00,388.00,48.00,83.00,1,1,0.9
77,5,850.00,358.00,45.00,89.00,1,1,1.0
77,8,377.00,376.00,85.00,191.00,1,1,1.0
77,9,127.87,412.76,41.00,120.00,1,1,1.0
77,7,455.00,386.00,39.00,81.00,1,1,1.0
78,6,664.00,373.00,23.00,72.00,1,1,1.0
78,5,873.00,355.00,31.00,96.00,1,1,1.0
78,8,429.51,372.81,73.00,182.00,1,1,1.0
78,9,159.37,407.74,36.00,118.00,1,1,1.0
78,7,475.00,386.00,35.00,81.00,1,1,0.7
78,2,445.00,384.00,28.00,85.00,1,1,0.1
79,6,663.73,375.78,20.00,67.00,1,1,1.0
79,5,876.00,356.00,48.00,98.00,1,1,1.0
79,8,465.19,376.62,63.00,166.00,1,1,1.0
79,9,171.32,406.24,51.00,117.00,1,1,1.0
79,7,491.00,383.00,33.00,84.00,1,1,0.1
79,2,458.00,382.00,27.00,89.00,1,1,0.8
80,6,660.17,372.67,19.00,73.00,1,1,1.0
80,5,899.00,360.00,35.00,99.00,1,1,1.0
80,8,501.11,369.70,66.00,160.00,1,1,1.0
80,9,201.52,404.31,32.00,114.00,1,1,1.0
80,7,506.00,381.00,44.00,87.00,1,1,0.1
80,2,471.00,380.00,42.00,93.00,1,1,1.0
81,6,646.24,374.28,31.00,73.00,1,1,1.0
81,5,898.00,357.00,52.00,106.00,1,1,1.0
81,8,539.74,374.43,55.00,152.00,1,1,1.0
81,9,221.42,402.27,38.00,105.00,1,1,1.0
81,2,487.00,373.00,30.00,98.00,1,1,1.0
81,7,534.00,375.00,24.00,88.00,1,1,0.7
82,6,635.91,375.85,26.00,71.00,1,1,1.0
82,5,914.00,357.00,37.00,114.00,1,1,1.0
82,8,587.26,372.71,60.00,144.00,1,1,1.0
82,9,248.47,401.18,32.00,99.00,1,1,1.0
82,2,508.00,374.00,30.00,99.00,1,1,1.0
82,7,554.63,371.83,29.00,91.00,1,1,1.0
83,6,626.02,377.00,25.00,71.00,1,1,0.4
83,5,908.00,355.00,51.00,119.00,1,1,1.0
83,8,624.07,375.21,56.00,139.00,1,1,1.0
83,9,268.26,397.78,45.00,104.00,1,1,1.0
83,2,523.00,375.00,45.00,98.00,1,1,1.0
83,7,569.59,374.31,48.00,88.00,1,1,1.0
84,6,624.62,376.01,27.00,71.00,1,1,1.0
84,5,910.00,353.00,50.00,127.00,1,1,1.0
84,8,656.28,370.73,51.00,137.00,1,1,1.0
84,9,284.61,393.58,32.00,104.00,1,1,1.0
84,2,538.00,370.00,34.00,103.00,1,1,1.0
84,7,592.23,371.72,28.00,88.00,1,1,1.0
85,7,628.00,371.00,26.00,89.00,1,1,1.0
85,5,913.00,348.00,57.00,141.00,1,1,1.0
85,8,702.67,368.91,51.00,134.00,1,1,1.0
85,9,313.69,390.08,36.00,108.00,1,1,1.0
85,2,558.00,367.00,35.00,108.00,1,1,1.0
85,6,613.00,375.00,25.00,79.00,1,1,0.7
86,6,611.62,377.56,25.00,70.00,1,1,1.0
86,5,908.00,352.00,70.00,147.00,1,1,1.0
86,8,722.00,374.00,50.00,126.00,1,1,1.0
86,9,322.89,389.86,52.00,106.00,1,1,1.0
86,2,570.51,368.07,49.00,107.00,1,1,1.0
86,7,638.91,372.33,37.00,87.00,1,1,1.0
87,6,604.00,379.00,25.00,75.00,1,1,0.1
87,5,930.00,353.00,50.00,156.00,1,1,1.0
87,8,740.00,370.00,71.00,130.00,1,1,1.0
87,9,340.60,384.70,38.00,109.00,1,1,1.0
87,2,596.71,363.30,36.00,114.00,1,1,1.0
87,7,670.64,370.41,24.00,88.00,1,1,1.0
88,6,592.00,375.00,28.00,82.00,1,1,0.9
88,5,925.00,349.00,81.00,174.00,1,1,1.0
88,8,780.00,364.00,63.00,127.00,1,1,1.0
88,9,357.77,386.72,39.00,109.00,1,1,1.0
88,2,614.00,367.00,38.00,115.00,1,1,1.0
88,7,686.00,371.00,42.00,89.00,1,1,1.0
89,6,581.83,372.71,28.00,87.00,1,1,1.0
89,5,965.00,352.00,67.00,184.00,1,1,1.0
89,8,806.00,358.00,49.00,123.00,1,1,1.0
89,9,370.31,381.11,58.00,115.00,1,1,1.0
89,2,642.00,366.00,52.00,118.00,1,1,1.0
89,7,713.81,367.75,54.00,91.00,1,1,1.0
90,6,575.38,371.61,29.00,88.00,1,1,1.0
90,5,988.64,343.54,76.00,197.00,1,1,1.0
90,8,807.00,359.00,51.00,119.00,1,1,1.0
90,9,386.98,377.55,45.00,119.00,1,1,1.0
90,2,665.00,362.00,40.00,124.00,1,1,1.0
90,7,740.58,362.66,33.00,96.00,1,1,1.0
91,6,564.61,371.85,32.00,92.00,1,1,1.0
91,5,1040.00,340.00,70.00,227.00,1,1,1.0
91,8,808.94,358.06,44.00,117.00,1,1,1.0
91,9,411.41,376.77,45.00,122.00,1,1,1.0
91,2,697.00,360.00,38.00,131.00,1,1,1.0
91,7,769.39,363.29,32.00,91.00,1,1,1.0
92,6,553.00,375.00,33.00,95.00,1,1,1.0
92,5,1087.00,339.00,92.00,243.00,1,1,1.0
92,8,793.00,361.00,39.00,114.00,1,1,1.0
92,9,428.43,370.66,56.00,127.00,1,1,1.0
92,2,715.54,363.32,73.00,129.00,1,1,1.0
92,7,782.00,358.00,53.00,108.00,1,1,0.4
93,6,546.00,375.00,38.00,97.00,1,1,1.0
93,5,1103.00,350.00,144.00,261.00,1,1,1.0
93,9,441.73,368.42,56.00,131.00,1,1,1.0
93,2,746.47,358.72,54.00,133.00,1,1,1.0
93,7,799.00,357.00,34.00,102.00,1,1,0.4
93,8,795.00,364.00,32.00,112.00,1,1,1.0
94,6,527.00,374.00,41.00,102.00,1,1,1.0
94,5,1174.00,347.00,113.00,304.00,1,1,0.9
94,9,469.61,368.67,53.00,134.00,1,1,1.0
94,8,777.08,360.87,30.00,111.00,1,1,0.9
94,2,789.00,354.00,52.00,140.00,1,1,1.0
94,7,816.00,355.00,35.00,106.00,1,1,0.4
95,6,516.00,373.00,39.00,106.00,1,1,0.6
95,9,488.63,362.07,65.00,147.00,1,1,1.0
95,7,831.00,350.00,33.00,118.00,1,1,0.5
95,8,752.00,367.00,39.00,108.00,1,1,1.0
95,2,823.00,350.00,79.00,146.00,1,1,1.0
96,9,502.30,361.20,55.00,148.00,1,1,1.0
96,2,865.78,343.48,42.00,150.00,1,1,1.0
96,8,757.00,370.00,32.00,103.00,1,1,1.0
96,7,839.00,354.00,35.00,119.00,1,1,0.8
96,6,514.00,369.00,37.00,118.00,1,1,0.0
97,9,528.07,360.67,52.00,156.00,1,1,1.0
97,2,888.00,343.00,49.00,167.00,1,1,1.0
97,8,753.06,368.62,36.00,102.00,1,1,1.0
97,7,848.35,351.40,41.00,120.00,1,1,1.0
97,6,498.00,370.00,36.00,117.00,1,1,0.9
97,15,601.62,398.44,33.00,22.00,0,3,1.0
98,9,534.73,352.15,65.00,173.00,1,1,1.0
98,2,913.00,340.00,74.00,176.00,1,1,1.0
98,8,756.43,368.54,35.00,98.00,1,1,1.0
98,7,859.00,347.00,47.00,135.00,1,1,1.0
98,6,484.32,373.90,42.00,120.00,1,1,1.0
98,15,595.64,394.72,38.00,26.00,0,3,1.0
99,9,575.06,352.27,63.00,177.00,1,1,1.0
99,2,956.00,335.00,54.00,194.00,1,1,1.0
99,8,768.37,364.48,36.00,98.00,1,1,1.0
99,7,867.89,341.59,50.00,148.00,1,1,1.0
99,6,466.00,374.00,51.00,124.00,1,1,1.0
99,15,589.94,391.17,43.00,30.00,0,3,1.0
100,9,618.96,349.62,59.00,188.00,1,1,1.0
100,2,978.29,331.54,68.00,205.00,1,1,1.0
100,8,779.06,361.84,36.00,96.00,1,1,1.0
100,7,877.04,349.62,54.00,154.00,1,1,1.0
100,6,465.75,374.35,41.00,132.00,1,1,1.0
100,15,582.19,396.07,36.00,26.00,0,3,1.0
101,9,663.15,349.11,69.00,182.00,1,1,1.0
101,2,1030.48,328.89,70.00,220.00,1,1,1.0
101,8,777.51,362.85,36.00,91.00,1,1,1.0
101,7,892.44,345.64,57.00,166.00,1,1,1.0
101,6,446.71,373.21,50.00,139.00,1,1,1.0
101,15,571.38,396.09,39.00,27.00,0,3,1.0
102,9,693.07,352.11,93.00,176.00,1,1,1.0
102,2,1061.00,328.00,81.00,250.00,1,1,1.0
102,8,785.72,363.07,29.00,91.00,1,1,1.0
102,7,900.36,344.68,63.00,180.00,1,1,1.0
102,6,440.43,365.76,50.00,155.00,1,1,1.0
102,15,565.99,396.70,43.00,28.00,0,3,1.0
103,9,752.79,348.99,106.00,180.00,1,1,1.0
103,2,1097.00,329.00,105.00,267.00,1,1,1.0
103,8,790.00,361.00,24.00,89.00,1,1,0.0
103,7,917.25,336.17,70.00,199.00,1,1,1.0
103,6,433.39,368.88,53.00,154.00,1,1,1.0
103,15,558.45,396.88,44.00,28.00,0,3,1.0
104,9,789.79,353.74,101.00,160.00,1,1,1.0
104,2,1154.00,319.00,92.00,286.00,1,1,1.0
104,7,927.42,336.69,71.00,217.00,1,1,1.0
104,6,423.20,370.15,57.00,168.00,1,1,1.0
104,8,799.00,363.00,33.00,89.00,1,1,1.0
104,15,548.15,396.23,47.00,31.00,0,3,1.0
105,9,865.47,337.90,87.00,188.00,1,1,1.0
105,2,1225.00,307.00,63.00,341.00,1,1,0.6
105,7,950.22,339.07,81.00,243.00,1,1,1.0
105,6,389.13,370.20,73.00,180.00,1,1,1.0
105,8,804.50,364.75,36.00,87.00,1,1,1.0
105,15,539.31,395.83,49.00,33.00,0,3,1.0
106,9,910.09,329.03,64.00,195.00,1,1,1.0
106,7,965.07,323.18,90.00,257.00,1,1,1.0
106,6,377.90,364.96,65.00,194.00,1,1,1.0
106,8,803.32,363.28,34.00,91.00,1,1,1.0
106,2,1234.50,359.00,54.00,288.00,1,1,0.2
106,15,529.79,396.17,52.00,34.00,0,3,1.0
107,9,955.59,323.01,68.00,210.00,1,1,0.9
107,7,1001.26,319.18,94.00,297.00,1,1,1.0
107,6,337.61,364.24,77.00,208.00,1,1,1.0
107,8,800.91,365.49,33.00,89.00,1,1,1.0
107,15,519.55,394.09,58.00,38.00,0,3,1.0
108,9,998.79,323.10,70.00,232.00,1,1,1.0
108,7,1036.84,315.53,136.00,345.00,1,1,1.0
108,6,288.06,368.20,79.00,217.00,1,1,1.0
108,8,802.69,360.84,39.00,99.00,1,1,1.0
108,15,502.82,392.82,64.00,43.00,0,3,1.0
109,9,1014.34,318.04,86.00,243.00,1,1,1.0
109,7,1080.41,310.20,121.00,404.00,1,1,1.0
109,6,242.53,371.15,108.00,224.00,1,1,1.0
109,8,800.84,361.91,34.00,99.00,1,1,1.0
109,15,497.37,392.22,65.00,45.00,0,3,1.0
110,9,1056.63,316.64,87.00,258.00,1,1,1.0
110,7,1161.59,306.74,126.00,449.00,1,1,0.9
110,6,185.79,379.98,96.00,231.00,1,1,1.0
110,8,796.85,358.97,28.00,105.00,1,1,1.0
110,15,485.49,392.02,68.00,50.00,0,3,1.0
111,9,1097.54,316.13,91.00,293.00,1,1,1.0
111,7,1225.84,302.68,130.00,496.00,1,1,0.1
111,6,124.92,389.51,92.00,244.00,1,1,1.0
111,8,792.37,363.86,29.00,103.00,1,1,1.0
111,15,467.03,391.93,77.00,54.00,0,3,1.0
112,9,1133.10,324.49,136.00,303.00,1,1,1.0
112,6,34.38,401.52,115.00,282.00,1,1,1.0
112,8,769.03,366.46,38.00,107.00,1,1,1.0
112,15,452.42,392.24,84.00,57.00,0,3,1.0
113,9,1183.68,301.64,104.00,347.00,1,1,1.0
113,6,0.99,392.00,90.00,294.00,1,1,1.0
113,8,762.34,373.86,40.00,104.00,1,1,1.0
113,15,444.17,392.77,86.00,60.00,0,3,1.0
114,9,1196.08,311.26,91.00,374.00,1,1,0.8
114,6,1.00,395.00,83.00,318.00,1,1,0.5
114,8,746.50,368.76,43.00,112.00,1,1,1.0
114,15,439.00,393.00,88.00,63.00,0,3,1.0
115,9,1220.08,312.48,80.00,403.00,1,1,0.1
115,8,714.01,372.79,52.00,112.00,1,1,1.0
115,15,429.00,392.00,96.00,67.00,0,3,1.0
116,8,703.69,376.73,57.00,123.00,1,1,1.0
116,15,424.00,391.00,95.00,71.00,0,3,1.0
117,8,667.89,371.47,70.00,137.00,1,1,1.0
117,15,425.00,390.00,90.00,76.00,0,3,1.0
118,8,668.17,374.61,56.00,139.00,1,1,1.0
118,15,434.00,388.00,89.00,78.00,0,3,1.0
119,8,642.49,375.02,65.00,148.00,1,1,1.0
119,15,440.00,386.00,101.00,82.00,0,3,1.0
120,8,611.29,375.74,80.00,157.00,1,1,1.0
120,15,440.00,385.00,129.00,86.00,0,3,1.0
121,8,579.68,378.48,80.00,170.00,1,1,1.0
121,10,1.00,441.11,183.00,522.00,1,1,1.0
121,15,455.00,381.00,161.00,91.00,0,3,1.0
122,8,545.06,368.29,71.00,194.00,1,1,1.0
122,10,125.80,422.13,189.00,355.00,1,1,1.0
122,15,475.00,380.00,200.00,91.00,0,3,1.0
